Date,Year,Month,WaterYear,TWtrPruth_bay01_Q_level,TWtrPruth_bay01_Q_flags,TWtrPruth_bay01_UNESCO_Q_level,TWtrPruth_bay01,TWtrPruth_bay01_Med,TWtrPruth_bay01_Avg,TWtrPruth_bay01_Min,TWtrPruth_bay01_Max
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2022-04-04,2022,Apr,2021-2022,1,,2,7.594,7.569,7.56717708333334,7.544,7.619
2022-04-05,2022,Apr,2021-2022,1,,2,7.72,7.68145833333333,7.6786875,7.594,7.895
2022-04-06,2022,Apr,2021-2022,1,,2,7.619,7.632,7.63980208333333,7.594,7.745
2022-04-07,2022,Apr,2021-2022,1,,2,7.594,7.619,7.61728125,7.594,7.645
2022-04-08,2022,Apr,2021-2022,1,,2,7.645,7.64604166666667,7.65161458333333,7.594,7.695
2022-04-09,2022,Apr,2021-2022,1,,2,8.27,7.76375,7.91584375,7.494,8.593
2022-04-10,2022,Apr,2021-2022,1,,2,8.195,8.10645833333333,8.13826041666667,7.845,8.792
2022-04-11,2022,Apr,2021-2022,1,,2,7.945,8.04083333333333,8.07466666666667,7.795,8.394
2022-04-12,2022,Apr,2021-2022,1,,2,7.695,7.7575,7.85020833333333,7.695,8.07
2022-04-13,2022,Apr,2021-2022,1,,2,7.67,7.72,7.73484375,7.645,7.92
2022-04-14,2022,Apr,2021-2022,1,,2,7.645,7.695,7.69203125,7.619,7.745
2022-04-15,2022,Apr,2021-2022,1,,2,7.695,7.704375,7.694875,7.619,7.795
2022-04-16,2022,Apr,2021-2022,1,,2,7.619,7.660625,7.698,7.594,7.995
2022-04-17,2022,Apr,2021-2022,1,,2,7.67,7.67,7.67242708333333,7.619,7.845
2022-04-18,2022,Apr,2021-2022,1,,2,7.87,7.78666666666667,7.79083333333333,7.67,7.945
2022-04-19,2022,Apr,2021-2022,1,,2,7.72,7.80333333333333,7.7965625,7.72,7.995
2022-04-20,2022,Apr,2021-2022,1,,2,7.77,7.75333333333333,7.7684375,7.72,8.02
2022-04-21,2022,Apr,2021-2022,1,,2,7.77,7.77,7.78770833333333,7.745,7.97
2022-04-22,2022,Apr,2021-2022,1,,2,7.795,7.88145833333333,7.91348958333333,7.77,8.295
2022-04-23,2022,Apr,2021-2022,1,,2,8.17,7.91791666666667,7.99630208333333,7.795,8.22
2022-04-24,2022,Apr,2021-2022,1,,2,7.945,8.18666666666667,8.15457291666667,7.92,8.344
2022-04-25,2022,Apr,2021-2022,1,,2,7.945,7.97,7.99079166666667,7.92,8.394
2022-04-26,2022,Apr,2021-2022,1,,2,7.97,7.99395833333333,7.99994791666667,7.945,8.12
2022-04-27,2022,Apr,2021-2022,1,,2,7.995,8.0075,8.01973958333333,7.97,8.195
2022-04-28,2022,Apr,2021-2022,1,,2,8.195,8.03458333333333,8.048125,7.995,8.195
2022-04-29,2022,Apr,2021-2022,1,,2,8.469,8.42004166666667,8.5190625,8.19916666666667,9.213
2022-04-30,2022,Apr,2021-2022,1,,2,8.543,8.49708333333333,8.57872916666667,8.344,9.386
2022-05-01,2022,May,2021-2022,1,,2,8.767,8.54970833333333,8.60410416666667,8.22,9.312
2022-05-02,2022,May,2021-2022,1,,2,8.519,8.51691666666667,8.53029166666667,8.22,9.336
2022-05-03,2022,May,2021-2022,1,,2,8.792,8.53725,8.54765625,8.295,8.841
2022-05-04,2022,May,2021-2022,1,,2,8.494,8.690875,8.65627083333333,8.469,8.792
2022-05-05,2022,May,2021-2022,1,,2,8.444,8.469,8.47522916666666,8.419,8.543
2022-05-06,2022,May,2021-2022,1,,2,8.444,8.43670833333333,8.44760416666667,8.369,8.543
2022-05-07,2022,May,2021-2022,1,,2,8.643,8.63883333333333,8.62726041666667,8.419,8.941
2022-05-08,2022,May,2021-2022,1,,2,8.891,8.77425,8.83804166666667,8.469,9.534
2022-05-09,2022,May,2021-2022,1,,2,8.891,8.928375,8.97241666666667,8.519,9.435
2022-05-10,2022,May,2021-2022,1,,2,8.941,8.920125,8.90272916666667,8.593,9.361
2022-05-11,2022,May,2021-2022,1,,2,9.114,8.91391666666667,8.93815625,8.643,9.213
2022-05-12,2022,May,2021-2022,1,,2,8.742,8.968125,8.94741666666667,8.668,9.262
2022-05-13,2022,May,2021-2022,1,,2,9.238,8.895125,8.95241666666667,8.742,9.312
2022-05-14,2022,May,2021-2022,1,,2,8.717,8.937625,9.01907291666667,8.717,9.361
2022-05-15,2022,May,2021-2022,1,,2,8.866,8.85245833333333,8.85676041666667,8.717,9.163
2022-05-16,2022,May,2021-2022,1,,2,8.717,8.67208333333333,8.74057291666666,8.519,9.139
2022-05-17,2022,May,2021-2022,1,,2,8.916,8.90979166666667,8.89511458333333,8.593,9.114
2022-05-18,2022,May,2021-2022,1,,2,8.643,8.891,8.85873958333333,8.643,9.04
2022-05-19,2022,May,2021-2022,1,,2,8.643,8.705,8.73291666666667,8.568,8.941
2022-05-20,2022,May,2021-2022,1,,2,8.866,8.82508333333333,8.85092708333333,8.618,9.386
2022-05-21,2022,May,2021-2022,1,,2,8.866,9.26445833333333,9.4004375,8.817,10.345
2022-05-22,2022,May,2021-2022,1,,2,9.114,9.42354166666667,9.54925,8.928,10.296
2022-05-23,2022,May,2021-2022,1,,2,9.41,9.56025,9.64158333333333,9.064,10.394
2022-05-24,2022,May,2021-2022,1,,2,9.583,9.34879166666667,9.53055208333334,9.089,10.834
2022-05-25,2022,May,2021-2022,1,,2,9.312,9.42658333333333,9.61165625,9.015,10.712
2022-05-26,2022,May,2021-2022,1,,2,9.312,9.445125,9.54789583333333,9.064,11.005
2022-05-27,2022,May,2021-2022,1,,2,9.534,9.42975,9.53983333333333,9.213,10.394
2022-05-28,2022,May,2021-2022,1,,2,9.238,9.53470833333333,9.64110416666667,9.188,10.736
2022-05-29,2022,May,2021-2022,1,,2,9.213,9.45670833333334,9.52301041666667,9.213,10.271
2022-05-30,2022,May,2021-2022,1,,2,9.854,9.3045,9.37842708333333,9.213,10.345
2022-05-31,2022,May,2021-2022,1,,2,10.051,9.95458333333333,9.97480208333333,9.312,10.638
2022-06-01,2022,Jun,2021-2022,1,,2,10.858,9.944125,10.18528125,9.41,11.734
2022-06-02,2022,Jun,2021-2022,1,,2,9.583,9.97991666666667,10.3899479166667,9.287,12.606
2022-06-03,2022,Jun,2021-2022,1,,2,12.05,10.36925,10.4088020833333,9.46,12.05
2022-06-04,2022,Jun,2021-2022,1,,2,11.102,11.0916666666667,11.1484375,9.829,12.871
2022-06-05,2022,Jun,2021-2022,1,,2,11.029,10.464375,10.71803125,9.879,12.751
2022-06-06,2022,Jun,2021-2022,1,,2,12.05,11.549125,11.5368229166667,10.345,12.364
2022-06-07,2022,Jun,2021-2022,1,,2,12.171,11.538125,11.4271354166667,10.541,12.171
2022-06-08,2022,Jun,2021-2022,1,,2,11.613,11.6504583333333,11.4911458333333,10.149,12.195
2022-06-09,2022,Jun,2021-2022,1,,2,10.956,11.3579583333333,11.3276354166667,10.883,11.662
2022-06-10,2022,Jun,2021-2022,1,,2,10.614,10.8544166666667,10.9044166666667,10.59,11.565
2022-06-11,2022,Jun,2021-2022,1,,2,10.541,10.6454166666667,10.79615625,10.345,11.856
2022-06-12,2022,Jun,2021-2022,1,,2,10.712,10.6791666666667,10.7383020833333,10.492,11.929
2022-06-13,2022,Jun,2021-2022,1,,2,10.834,11.5670833333333,11.6601041666667,10.663,12.727
2022-06-14,2022,Jun,2021-2022,1,,2,10.907,11.4974166666667,11.5250520833333,10.492,12.534
2022-06-15,2022,Jun,2021-2022,1,,2,10.467,11.3220416666667,11.3733125,10.443,12.63
2022-06-16,2022,Jun,2021-2022,1,,2,10.394,10.990625,11.35696875,10.394,13.906
2022-06-17,2022,Jun,2021-2022,1,,2,11.078,10.9225,10.9859791666667,10.394,12.001
2022-06-18,2022,Jun,2021-2022,1,,2,11.37,10.9590416666667,11.2159791666667,10.492,12.992
2022-06-19,2022,Jun,2021-2022,1,,2,11.71,10.9700833333333,10.972625,10.075,12.437
2022-06-20,2022,Jun,2021-2022,1,,2,11.346,11.11725,11.1794583333333,10.296,12.775
2022-06-21,2022,Jun,2021-2022,1,,2,11.613,10.9934583333333,11.08090625,10.638,11.71
2022-06-22,2022,Jun,2021-2022,1,,2,11.2,11.286,11.3221145833333,11.005,11.605
2022-06-23,2022,Jun,2021-2022,1,,2,11.419,11.3220416666667,11.42153125,11.005,12.775
2022-06-24,2022,Jun,2021-2022,1,,2,11.005,11.976125,12.0632708333333,10.467,13.81
2022-06-25,2022,Jun,2021-2022,1,,2,10.492,11.2582916666667,11.8800729166667,10.394,14.074
2022-06-26,2022,Jun,2021-2022,1,,2,10.345,11.11225,11.30528125,10.075,13.209
2022-06-27,2022,Jun,2021-2022,1,,2,10.149,10.693375,11.2400833333333,9.854,15.461
2022-06-28,2022,Jun,2021-2022,1,,2,10.638,11.434875,11.37065625,9.977,12.823
2022-06-29,2022,Jun,2021-2022,1,,2,10.761,10.9247083333333,10.9779479166667,10.271,12.074
2022-06-30,2022,Jun,2021-2022,1,,2,11.102,11.102125,11.0504895833333,10.394,11.929
2022-07-01,2022,Jul,2021-2022,1,,2,10.956,11.1785,11.137,10.418,11.613
2022-07-02,2022,Jul,2021-2022,1,,2,11.419,10.91625,10.97315625,10.394,11.88
2022-07-03,2022,Jul,2021-2022,1,,2,10.443,10.4947083333333,10.5521666666667,10.1,11.3418333333333
2022-07-04,2022,Jul,2021-2022,1,,2,10.687,10.4102916666667,10.3844583333333,9.928,10.932
2022-07-05,2022,Jul,2021-2022,1,,2,11.151,10.637125,10.6761666666667,10.222,11.467
2022-07-06,2022,Jul,2021-2022,1,,2,11.248,10.8654166666667,10.83784375,10.271,11.419
2022-07-07,2022,Jul,2021-2022,1,,2,14.385,11.055375,11.5091979166667,10.345,14.649
2022-07-08,2022,Jul,2021-2022,1,,2,10.418,11.1821666666667,11.7741770833333,10.222,14.768
2022-07-09,2022,Jul,2021-2022,1,,2,12.292,12.1873333333333,12.2617291666667,10.4303333333333,14.314
2022-07-10,2022,Jul,2021-2022,1,,2,12.727,12.5564583333333,12.44234375,11.37,13.161
2022-07-11,2022,Jul,2021-2022,1,,2,12.316,12.6100416666667,12.5724270833333,11.977,13.112
2022-07-12,2022,Jul,2021-2022,1,,2,11.589,12.024375,12.10040625,11.516,12.751
2022-07-13,2022,Jul,2021-2022,1,,2,11.637,12.184125,12.0939791666667,11.273,13.401
2022-07-14,2022,Jul,2021-2022,1,,2,12.147,11.7860416666667,11.8726041666667,11.248,13.088
2022-07-15,2022,Jul,2021-2022,1,,2,11.88,11.910375,12.0831979166667,11.419,13.112
2022-07-16,2022,Jul,2021-2022,1,,2,11.759,12.0535416666667,12.3349479166667,11.613,14.721
2022-07-17,2022,Jul,2021-2022,1,,2,12.364,12.2605416666667,12.4448854166667,11.8033333333333,13.858
2022-07-18,2022,Jul,2021-2022,1,,2,12.606,12.2,12.2016875,11.589,13.978
2022-07-19,2022,Jul,2021-2022,1,,2,12.34,12.333,12.27475,11.637,12.678
2022-07-20,2022,Jul,2021-2022,1,,2,12.025,12.216,12.2644479166667,11.734,13.329
2022-07-21,2022,Jul,2021-2022,1,,2,12.316,12.040875,12.22446875,11.394,13.978
2022-07-22,2022,Jul,2021-2022,1,,2,11.321,11.9447083333333,11.9176770833333,11.175,12.727
2022-07-23,2022,Jul,2021-2022,1,,2,11.394,11.6909166666667,11.6735729166667,10.98,12.437
2022-07-24,2022,Jul,2021-2022,1,,2,10.907,11.6659166666667,11.7035520833333,10.883,12.992
2022-07-25,2022,Jul,2021-2022,1,,2,11.297,12.0970416666667,11.9468958333333,10.858,13.016
2022-07-26,2022,Jul,2021-2022,1,,2,11.175,11.732,11.8879583333333,10.858,13.69
2022-07-27,2022,Jul,2021-2022,1,,2,11.419,12.0479583333333,11.9327291666667,10.638,13.233
2022-07-28,2022,Jul,2021-2022,1,,2,11.102,11.7414166666667,11.70946875,10.834,12.678
2022-07-29,2022,Jul,2021-2022,1,,2,11.321,11.5485833333333,11.6432604166667,10.834,14.984
2022-07-30,2022,Jul,2021-2022,1,,2,11.175,11.2271666666667,11.3309791666667,10.785,12.823
2022-07-31,2022,Jul,2021-2022,1,,2,11.151,10.889625,11.1492916666667,10.198,13.185
2022-08-01,2022,Aug,2021-2022,1,,2,10.98,10.9327083333333,10.9974479166667,10.345,11.953
2022-08-02,2022,Aug,2021-2022,1,,2,10.834,10.4529583333333,10.6616666666667,10.051,13.161
2022-08-03,2022,Aug,2021-2022,1,,2,10.834,10.3173333333333,10.3899791666667,10.001,11.443
2022-08-04,2022,Aug,2021-2022,1,,2,11.053,10.5344583333333,10.5117395833333,10.247,11.078
2022-08-05,2022,Aug,2021-2022,1,,2,10.858,11.0392916666667,10.98240625,10.271,11.832
2022-08-06,2022,Aug,2021-2022,1,,2,10.075,10.8430416666667,10.9966354166667,10.001,14.026
2022-08-07,2022,Aug,2021-2022,1,,2,9.903,10.5985833333333,10.8759375,9.903,13.401
2022-08-08,2022,Aug,2021-2022,1,,2,9.928,10.4909583333333,10.7324895833333,9.608,13.137
2022-08-09,2022,Aug,2021-2022,1,,2,10.001,10.3712916666667,10.57946875,9.706,14.529
2022-08-10,2022,Aug,2021-2022,1,,2,10.198,10.4417083333333,10.6617604166667,9.805,13.016
2022-08-11,2022,Aug,2021-2022,1,,2,10.467,10.821625,10.7922604166667,9.928,11.832
2022-08-12,2022,Aug,2021-2022,1,,2,10.687,10.730125,10.7873958333333,10.051,13.161
2022-08-13,2022,Aug,2021-2022,1,,2,9.928,10.7044166666667,10.76496875,9.805,13.04
2022-08-14,2022,Aug,2021-2022,1,,2,10.32,10.6088333333333,10.9258958333333,9.706,13.738
2022-08-15,2022,Aug,2021-2022,1,,2,12.098,11.34275,11.2949375,10.4138333333333,12.098
2022-08-16,2022,Aug,2021-2022,1,,2,11.807,11.5330416666667,11.8020520833333,11.102,13.425
2022-08-17,2022,Aug,2021-2022,1,,2,12.558,12.0892083333333,12.1802395833333,11.346,13.642
2022-08-18,2022,Aug,2021-2022,1,,2,11.686,11.9564166666667,12.11625,11.078,13.786
2022-08-19,2022,Aug,2021-2022,1,,2,11.759,11.74125,11.7815104166667,11.248,12.437
2022-08-20,2022,Aug,2021-2022,1,,2,11.613,11.628125,11.7019375,10.663,12.582
2022-08-21,2022,Aug,2021-2022,1,,2,12.147,12.071125,12.1402708333333,11.029,13.377
2022-08-22,2022,Aug,2021-2022,1,,2,11.832,12.1032083333333,12.0337604166667,10.956,12.992
2022-08-23,2022,Aug,2021-2022,1,,2,10.712,11.6727083333333,11.795625,10.712,12.896
2022-08-24,2022,Aug,2021-2022,1,,2,11.394,11.5880416666667,11.6478333333333,10.716,12.992
2022-08-25,2022,Aug,2021-2022,1,,2,10.956,11.6008333333333,11.5260625,10.59,12.195
2022-08-26,2022,Aug,2021-2022,1,,2,11.175,11.22675,11.22396875,10.516,11.88
2022-08-27,2022,Aug,2021-2022,1,,2,10.956,11.201375,11.4308229166667,10.124,14.409
2022-08-28,2022,Aug,2021-2022,1,,2,10.541,10.866625,11.1061979166667,10.173,12.968
2022-08-29,2022,Aug,2021-2022,1,,2,11.783,11.8910416666667,11.8755625,10.7318333333333,12.437
2022-08-30,2022,Aug,2021-2022,1,,2,12.001,12.171,12.1427708333333,11.783,12.461
2022-08-31,2022,Aug,2021-2022,1,,2,12.34,12.1375833333333,12.1348854166667,11.71,12.63
2022-09-01,2022,Sep,2021-2022,1,,2,12.823,12.7002083333333,12.94484375,12.025,14.266
2022-09-02,2022,Sep,2021-2022,1,,2,13.137,13.121375,13.1297083333333,11.953,14.457
2022-09-03,2022,Sep,2021-2022,1,,2,13.04,13.059,13.1098229166667,12.703,13.954
2022-09-04,2022,Sep,2021-2022,1,,2,13.04,13.2139583333333,13.204625,12.92,13.594
2022-09-05,2022,Sep,2021-2022,1,,2,12.896,12.994,13.020625,12.847,13.233
2022-09-06,2022,Sep,2021-2022,1,,2,12.654,12.921,12.9763541666667,12.63,13.546
2022-09-07,2022,Sep,2021-2022,1,,2,12.823,12.858,12.8946145833333,12.6621666666667,13.497
2022-09-08,2022,Sep,2021-2022,1,,2,13.522,13.137,13.19184375,12.823,14.074
2022-09-09,2022,Sep,2021-2022,1,,2,13.016,14.0109583333333,13.6868125,12.098,14.409
2022-09-10,2022,Sep,2021-2022,1,,2,12.968,13.312,13.50725,12.243,15.031
2022-09-11,2022,Sep,2021-2022,1,,2,12.727,13.1399583333333,13.24428125,11.977,14.984
2022-09-12,2022,Sep,2021-2022,1,,2,12.606,12.669125,12.8434479166667,12.074,14.553
2022-09-13,2022,Sep,2021-2022,1,,2,11.832,12.6209583333333,12.5446666666667,11.759,13.401
2022-09-14,2022,Sep,2021-2022,1,,2,11.175,12.21325,12.26359375,11.175,13.209
2022-09-15,2022,Sep,2021-2022,1,,2,12.025,12.0332083333333,12.0163958333333,11.1953333333333,12.944
2022-09-16,2022,Sep,2021-2022,1,,2,11.856,11.9407916666667,11.9585104166667,11.54,12.268
2022-09-17,2022,Sep,2021-2022,1,,2,12.001,11.8930833333333,11.9250104166667,11.662,12.195
2022-09-18,2022,Sep,2021-2022,1,,2,12.074,12.0134583333333,12.17309375,11.443,13.137
2022-09-19,2022,Sep,2021-2022,1,,2,10.98,12.5404583333333,12.290125,10.98,13.281
2022-09-20,2022,Sep,2021-2022,1,,2,11.273,11.6718333333333,11.7212604166667,11.0045,13.161
2022-09-21,2022,Sep,2021-2022,1,,2,11.2,12.187,12.0969270833333,11.151,13.425
2022-09-22,2022,Sep,2021-2022,1,,2,11.929,11.70425,11.67296875,11.078,12.509
2022-09-23,2022,Sep,2021-2022,1,,2,11.637,12.042375,11.9323541666667,11.2,12.437
2022-09-24,2022,Sep,2021-2022,1,,2,12.001,11.8043333333333,11.8016458333333,10.956,12.678
2022-09-25,2022,Sep,2021-2022,1,,2,11.71,11.9468333333333,11.9602395833333,11.71,12.364
2022-09-26,2022,Sep,2021-2022,1,,2,11.54,11.867,11.8629583333333,11.078,12.461
2022-09-27,2022,Sep,2021-2022,1,,2,11.127,11.4390833333333,11.5951979166667,11.078,12.678
2022-09-28,2022,Sep,2021-2022,1,,2,10.736,11.496,11.61090625,10.687,12.823
2022-09-29,2022,Sep,2021-2022,1,,2,11.2,11.4896666666667,11.5173958333333,10.7523333333333,12.171
2022-09-30,2022,Sep,2021-2022,1,,2,11.54,11.4807916666667,11.4684375,10.565,12.727
2022-10-01,2022,Oct,2022-2023,1,,2,11.662,11.25425,11.3133333333333,10.834,12.171
2022-10-02,2022,Oct,2022-2023,1,,2,11.078,11.1185416666667,11.1497291666667,10.614,12.389
2022-10-03,2022,Oct,2022-2023,1,,2,10.956,11.1925833333333,11.2563541666667,10.761,12.147
2022-10-04,2022,Oct,2022-2023,1,,2,10.907,11.1630833333333,11.22784375,10.418,12.678
2022-10-05,2022,Oct,2022-2023,1,,2,11.321,11.2342916666667,11.4275625,10.858,13.209
2022-10-06,2022,Oct,2022-2023,1,,2,11.005,11.57375,11.5446875,10.883,12.364
2022-10-07,2022,Oct,2022-2023,1,,2,10.98,11.3930833333333,11.3460104166667,10.541,12.968
2022-10-08,2022,Oct,2022-2023,1,,2,10.736,11.3102083333333,11.3969791666667,10.565,13.04
2022-10-09,2022,Oct,2022-2023,1,,2,10.173,11.1955416666667,11.2166354166667,10.173,12.461
2022-10-10,2022,Oct,2022-2023,1,,2,10.614,10.797375,10.90028125,10.1975,12.122
2022-10-11,2022,Oct,2022-2023,1,,2,10.785,10.75275,10.79271875,10.296,11.419
2022-10-12,2022,Oct,2022-2023,1,,2,10.736,10.379375,10.54890625,10.051,11.151
2022-10-13,2022,Oct,2022-2023,1,,2,10.614,10.41925,10.4765,10.075,10.858
2022-10-14,2022,Oct,2022-2023,1,,2,10.541,10.37325,10.3965520833333,10.124,10.785
2022-10-15,2022,Oct,2022-2023,1,,2,11.224,10.4315,10.48634375,10.075,11.224
2022-10-16,2022,Oct,2022-2023,1,,2,11.224,11.035375,10.8863125,10.124,11.321
2022-10-17,2022,Oct,2022-2023,1,,2,11.224,11.1187083333333,11.0889791666667,10.858,11.248
2022-10-18,2022,Oct,2022-2023,1,,2,10.98,11.102,11.0807916666667,10.638,11.37
2022-10-19,2022,Oct,2022-2023,1,,2,10.785,10.8379583333333,10.8349479166667,10.638,11.127
2022-10-20,2022,Oct,2022-2023,1,,2,10.663,10.757625,10.7628958333333,10.59,10.98
2022-10-21,2022,Oct,2022-2023,1,,2,10.565,10.65675,10.708125,10.198,11.321
2022-10-22,2022,Oct,2022-2023,1,,2,10.541,10.607,10.6188541666667,10.418,11.127
2022-10-23,2022,Oct,2022-2023,1,,2,10.369,10.59175,10.5401458333333,9.829,11.029
2022-10-24,2022,Oct,2022-2023,1,,2,10.173,10.2313333333333,10.2992708333333,10.124,10.638
2022-10-25,2022,Oct,2022-2023,1,,2,10.296,10.3210416666667,10.28840625,10.173,10.369
2022-10-26,2022,Oct,2022-2023,1,,2,10.247,10.2449166666667,10.2390520833333,10.051,10.32
2022-10-27,2022,Oct,2022-2023,1,,2,9.829,10.0792916666667,10.0947916666667,9.829,10.247
2022-10-28,2022,Oct,2022-2023,1,,2,9.78,9.87975,9.86723958333334,9.731,9.977
2022-10-29,2022,Oct,2022-2023,1,,2,9.756,9.756,9.74422916666667,9.608,9.879
2022-10-30,2022,Oct,2022-2023,1,,2,9.731,9.73204166666667,9.72980208333333,9.682,9.78
2022-10-31,2022,Oct,2022-2023,1,,2,9.731,9.706,9.71645833333333,9.682,9.805
2022-11-01,2022,Nov,2022-2023,1,,2,9.756,9.70808333333333,9.72038541666666,9.682,9.756
2022-11-02,2022,Nov,2022-2023,1,,2,9.361,9.60175,9.45165625,8.643,9.78
2022-11-03,2022,Nov,2022-2023,1,,2,8.916,8.81179166666667,8.82744791666667,8.618,9.46
2022-11-04,2022,Nov,2022-2023,1,,2,9.238,9.16816666666667,9.14714583333333,8.891,9.312
2022-11-05,2022,Nov,2022-2023,1,,2,9.188,9.26,9.2463125,9.139,9.287
2022-11-06,2022,Nov,2022-2023,1,,2,7.97,8.41375,8.44291666666667,7.945,9.18383333333333
2022-11-07,2022,Nov,2022-2023,1,,2,8.344,7.72,7.7851875,7.469,8.543
2022-11-08,2022,Nov,2022-2023,1,,2,8.817,8.679,8.55671875,7.494,8.841
2022-11-09,2022,Nov,2022-2023,1,,2,8.891,8.86083333333333,8.86027083333333,8.767,8.941
2022-11-10,2022,Nov,2022-2023,1,,2,8.568,8.767,8.73815625,8.469,8.891
2022-11-11,2022,Nov,2022-2023,1,,2,8.668,8.701875,8.69308333333333,8.394,8.792
2022-11-12,2022,Nov,2022-2023,1,,2,8.494,8.61279166666667,8.605875,8.444,8.717
2022-11-13,2022,Nov,2022-2023,1,,2,8.543,8.55558333333333,8.53813541666667,8.319,8.593
2022-11-14,2022,Nov,2022-2023,1,,2,8.543,8.5515,8.54327083333333,8.319,8.618
2022-11-15,2022,Nov,2022-2023,1,,2,8.519,8.52,8.51310416666667,8.444,8.568
2022-11-16,2022,Nov,2022-2023,1,,2,8.419,8.4315,8.43827083333333,8.344,8.519
2022-11-17,2022,Nov,2022-2023,1,,2,7.444,7.58775,7.73315625,7.419,8.419
2022-11-18,2022,Nov,2022-2023,1,,2,8.07,7.82683333333333,7.85572916666667,7.393,8.295
2022-11-19,2022,Nov,2022-2023,1,,2,7.695,8.16479166666667,8.13067708333333,7.695,8.27
2022-11-20,2022,Nov,2022-2023,1,,2,8.195,8.1325,8.08979166666667,7.7075,8.22
2022-11-21,2022,Nov,2022-2023,1,,2,8.02,8.14604166666667,8.12078125,7.92,8.195
2022-11-22,2022,Nov,2022-2023,1,,2,8.02,7.96479166666667,7.97833333333333,7.87,8.12
2022-11-23,2022,Nov,2022-2023,1,,2,8.02,8.07,8.05697916666666,7.97,8.12
2022-11-24,2022,Nov,2022-2023,1,,2,8.22,8.08666666666667,8.10385416666667,8.02,8.22
2022-11-25,2022,Nov,2022-2023,1,,2,8.27,8.22416666666667,8.2309375,8.17,8.27
2022-11-26,2022,Nov,2022-2023,1,,2,8.419,8.31820833333333,8.31790625,8.22,8.419
2022-11-27,2022,Nov,2022-2023,1,,2,8.195,8.295,8.29583333333333,8.095,8.444
2022-11-28,2022,Nov,2022-2023,1,,2,7.419,7.81245833333333,7.802,7.318,8.22
2022-11-29,2022,Nov,2022-2023,1,,2,6.763,7.25391666666667,7.15972916666667,6.737,7.469
2022-11-30,2022,Nov,2022-2023,1,,2,6.23,6.63175,6.60123958333333,6.204,6.864
2022-12-01,2022,Dec,2022-2023,1,,2,7.594,6.63825,6.93575,6.204,7.645
2022-12-02,2022,Dec,2022-2023,1,,2,6.204,6.49075,6.76458333333333,6.179,7.619
2022-12-03,2022,Dec,2022-2023,1,,2,6.23,6.204,6.2108125,6.179,6.255
2022-12-04,2022,Dec,2022-2023,1,,2,6.788,6.23416666666667,6.28889583333333,6.051,6.788
2022-12-05,2022,Dec,2022-2023,1,,2,6.382,6.78695833333333,6.7483125,6.255,7.066
2022-12-06,2022,Dec,2022-2023,1,,2,6.99,6.96604166666667,6.923125,6.051,7.167
2022-12-07,2022,Dec,2022-2023,1,,2,6.839,7.01291666666667,7.02855208333333,6.839,7.217
2022-12-08,2022,Dec,2022-2023,1,,2,7.268,7.00145833333333,7.00980208333333,6.763,7.368
2022-12-09,2022,Dec,2022-2023,1,,2,6.255,6.95866666666667,6.91771875,6.255,7.393
2022-12-10,2022,Dec,2022-2023,1,,2,7.293,7.1795,7.04841666666667,6.272,7.368
2022-12-11,2022,Dec,2022-2023,1,,2,6.94,7.13025,7.13521875,6.763,7.419
2022-12-12,2022,Dec,2022-2023,1,,2,7.066,6.94916666666667,6.93514583333333,6.712,7.066
2022-12-13,2022,Dec,2022-2023,1,,2,7.066,7.04204166666667,7.03847916666667,6.889,7.217
2022-12-14,2022,Dec,2022-2023,1,,2,7.268,7.13433333333333,7.16204166666666,7.041,7.494
2022-12-15,2022,Dec,2022-2023,1,,2,7.142,7.167,7.15870833333333,6.99,7.25533333333333
2022-12-16,2022,Dec,2022-2023,1,,2,7.015,7.13983333333333,7.08828125,6.813,7.192
2022-12-17,2022,Dec,2022-2023,1,,2,5.488,7.06183333333333,6.88430208333333,5.488,7.167
2022-12-18,2022,Dec,2022-2023,1,,2,5.05,5.15579166666667,5.10170833333333,3.854,6.255
2022-12-19,2022,Dec,2022-2023,1,,2,3.722,4.30016666666667,4.16502083333333,2.744,5.01566666666667
2022-12-20,2022,Dec,2022-2023,1,,2,4.584,3.71983333333333,3.89916666666667,3.406,4.584
2022-12-21,2022,Dec,2022-2023,1,,2,4.298,4.06833333333333,4.01625,3.063,4.49716666666667
2022-12-22,2022,Dec,2022-2023,1,,2,4.376,4.13345833333333,4.47366666666667,3.854,6.585
2022-12-23,2022,Dec,2022-2023,1,,2,6.737,6.408,5.74009375,4.141,7.116
2022-12-24,2022,Dec,2022-2023,1,,2,6.458,6.045,6.20784375,5.745,6.94
2022-12-25,2022,Dec,2022-2023,1,,2,6.433,6.268,6.20861458333333,5.642,6.763
2022-12-26,2022,Dec,2022-2023,1,,2,6.611,6.550625,6.5305625,6.357,6.737
2022-12-27,2022,Dec,2022-2023,1,,2,6.737,6.72345833333333,6.74908333333333,6.585,7.116
